ID,year,wave,state,area,juristiction,depth.allowed,species,start.date,end.date,daily.closures,bag.limit,agg.bag.limit,agg.bag.limit.wt,boat.limit,poss.limit,bonus.limit,min.size,tl.fl,min.size2,max.size,max.size2,bag.above.max,bag.above.max2,bag.below.min,mode,gear.restriction,other,Comments,imputed
,2006,2,AL,9999,1,9999,King_Mackerel,01-03-06,30-04-06,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2006,3,AL,9999,1,9999,King_Mackerel,01-05-06,30-06-06,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2006,4,AL,9999,1,9999,King_Mackerel,01-07-06,31-08-06,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2006,5,AL,9999,1,9999,King_Mackerel,01-09-06,31-10-06,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2006,6,AL,9999,1,9999,King_Mackerel,01-11-06,31-12-06,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2007,1,AL,9999,1,9999,King_Mackerel,01-01-07,28-02-07,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2007,2,AL,9999,1,9999,King_Mackerel,01-03-07,30-04-07,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2007,3,AL,9999,1,9999,King_Mackerel,01-05-07,30-06-07,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2007,4,AL,9999,1,9999,King_Mackerel,01-07-07,31-08-07,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2007,5,AL,9999,1,9999,King_Mackerel,01-09-07,31-10-07,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2007,6,AL,9999,1,9999,King_Mackerel,01-11-07,31-12-07,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2008,1,AL,9999,1,9999,King_Mackerel,01-01-08,29-02-08,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2008,2,AL,9999,1,9999,King_Mackerel,01-03-08,30-04-08,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2008,3,AL,9999,1,9999,King_Mackerel,01-05-08,30-06-08,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2008,4,AL,9999,1,9999,King_Mackerel,01-07-08,31-08-08,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2008,5,AL,9999,1,9999,King_Mackerel,01-09-08,31-10-08,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2008,6,AL,9999,1,9999,King_Mackerel,01-11-08,31-12-08,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2009,1,AL,9999,1,9999,King_Mackerel,01-01-09,28-02-09,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2009,2,AL,9999,1,9999,King_Mackerel,01-03-09,30-04-09,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2009,3,AL,9999,1,9999,King_Mackerel,01-05-09,30-06-09,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2009,4,AL,9999,1,9999,King_Mackerel,01-07-09,31-08-09,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2009,5,AL,9999,1,9999,King_Mackerel,01-09-09,31-10-09,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2009,6,AL,9999,1,9999,King_Mackerel,01-11-09,31-12-09,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2010,1,AL,9999,1,9999,King_Mackerel,01-01-10,28-02-10,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2010,2,AL,9999,1,9999,King_Mackerel,01-03-10,30-04-10,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2010,3,AL,9999,1,9999,King_Mackerel,01-05-10,30-06-10,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2010,4,AL,9999,1,9999,King_Mackerel,01-07-10,31-08-10,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2010,5,AL,9999,1,9999,King_Mackerel,01-09-10,31-10-10,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2010,6,AL,9999,1,9999,King_Mackerel,01-11-10,31-12-10,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2011,1,AL,9999,1,9999,King_Mackerel,01-01-11,28-02-11,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2011,2,AL,9999,1,9999,King_Mackerel,01-03-11,30-04-11,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2011,3,AL,9999,1,9999,King_Mackerel,01-05-11,30-06-11,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2011,4,AL,9999,1,9999,King_Mackerel,01-07-11,31-08-11,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2011,5,AL,9999,1,9999,King_Mackerel,01-09-11,31-10-11,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2011,6,AL,9999,1,9999,King_Mackerel,01-11-11,31-12-11,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2012,1,AL,9999,1,9999,King_Mackerel,01-01-12,29-02-12,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2012,2,AL,9999,1,9999,King_Mackerel,01-03-12,30-04-12,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2012,3,AL,9999,1,9999,King_Mackerel,01-05-12,30-06-12,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2012,4,AL,9999,1,9999,King_Mackerel,01-07-12,31-08-12,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2012,5,AL,9999,1,9999,King_Mackerel,01-09-12,31-10-12,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2012,6,AL,9999,1,9999,King_Mackerel,01-11-12,31-12-12,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2013,1,AL,9999,1,9999,King_Mackerel,01-01-13,28-02-13,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2013,2,AL,9999,1,9999,King_Mackerel,01-03-13,30-04-13,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2013,3,AL,9999,1,9999,King_Mackerel,01-05-13,30-06-13,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2013,4,AL,9999,1,9999,King_Mackerel,01-07-13,31-08-13,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2013,5,AL,9999,1,9999,King_Mackerel,01-09-13,31-10-13,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2013,6,AL,9999,1,9999,King_Mackerel,01-11-13,31-12-13,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2014,1,AL,9999,1,9999,King_Mackerel,01-01-14,28-02-14,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2014,2,AL,9999,1,9999,King_Mackerel,01-03-14,30-04-14,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2014,3,AL,9999,1,9999,King_Mackerel,01-05-14,30-06-14,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2014,4,AL,9999,1,9999,King_Mackerel,01-07-14,31-08-14,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2014,5,AL,9999,1,9999,King_Mackerel,01-09-14,31-10-14,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2014,6,AL,9999,1,9999,King_Mackerel,01-11-14,31-12-14,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2015,1,AL,9999,1,9999,King_Mackerel,01-01-15,28-02-15,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2015,2,AL,9999,1,9999,King_Mackerel,01-03-15,30-04-15,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2015,3,AL,9999,1,9999,King_Mackerel,01-05-15,30-06-15,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2015,4,AL,9999,1,9999,King_Mackerel,01-07-15,31-08-15,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2015,5,AL,9999,1,9999,King_Mackerel,01-09-15,31-10-15,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2015,6,AL,9999,1,9999,King_Mackerel,01-11-15,31-12-15,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2016,1,AL,9999,1,9999,King_Mackerel,01-01-16,29-02-16,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2016,2,AL,9999,1,9999,King_Mackerel,01-03-16,30-04-16,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2016,3,AL,9999,1,9999,King_Mackerel,01-05-16,30-06-16,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2016,4,AL,9999,1,9999,King_Mackerel,01-07-16,31-08-16,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2016,5,AL,9999,1,9999,King_Mackerel,01-09-16,31-10-16,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2016,6,AL,9999,1,9999,King_Mackerel,01-11-16,31-12-16,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,1,AL,9999,1,9999,King_Mackerel,01-01-17,28-02-17,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,2,AL,9999,1,9999,King_Mackerel,01-03-17,19-03-17,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,2,AL,9999,1,9999,King_Mackerel,20-03-17,30-04-17,,3,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,3,AL,9999,1,9999,King_Mackerel,01-05-17,30-06-17,,3,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,4,AL,9999,1,9999,King_Mackerel,01-07-17,31-08-17,,3,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,5,AL,9999,1,9999,King_Mackerel,01-09-17,31-10-17,,3,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,6,AL,9999,1,9999,King_Mackerel,01-11-17,31-12-17,,3,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2018,1,AL,9999,1,9999,King_Mackerel,01-01-18,28-02-18,,3,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2018,2,AL,9999,1,9999,King_Mackerel,01-03-18,30-04-18,,3,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2018,3,AL,9999,1,9999,King_Mackerel,01-05-18,30-06-18,,3,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2018,4,AL,9999,1,9999,King_Mackerel,01-07-18,31-08-18,,3,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2018,5,AL,9999,1,9999,King_Mackerel,01-09-18,31-10-18,,3,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2018,6,AL,9999,1,9999,King_Mackerel,01-11-18,31-12-18,,3,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2000,1,MS,9999,1,9999,King_Mackerel,01-01-00,29-02-00,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2000,2,MS,9999,1,9999,King_Mackerel,01-03-00,30-04-00,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2000,3,MS,9999,1,9999,King_Mackerel,01-05-00,30-06-00,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2000,4,MS,9999,1,9999,King_Mackerel,01-07-00,31-08-00,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2000,5,MS,9999,1,9999,King_Mackerel,01-09-00,31-10-00,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2000,6,MS,9999,1,9999,King_Mackerel,01-11-00,31-12-00,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2001,1,MS,9999,1,9999,King_Mackerel,01-01-01,28-02-01,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2001,2,MS,9999,1,9999,King_Mackerel,01-03-01,30-04-01,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2001,3,MS,9999,1,9999,King_Mackerel,01-05-01,30-06-01,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2001,4,MS,9999,1,9999,King_Mackerel,01-07-01,31-08-01,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2001,5,MS,9999,1,9999,King_Mackerel,01-09-01,31-10-01,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2001,6,MS,9999,1,9999,King_Mackerel,01-11-01,31-12-01,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2002,1,MS,9999,1,9999,King_Mackerel,01-01-02,28-02-02,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2002,2,MS,9999,1,9999,King_Mackerel,01-03-02,30-04-02,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2002,3,MS,9999,1,9999,King_Mackerel,01-05-02,30-06-02,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2002,4,MS,9999,1,9999,King_Mackerel,01-07-02,31-08-02,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2002,5,MS,9999,1,9999,King_Mackerel,01-09-02,31-10-02,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2002,6,MS,9999,1,9999,King_Mackerel,01-11-02,31-12-02,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2003,1,MS,9999,1,9999,King_Mackerel,01-01-03,28-02-03,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2003,2,MS,9999,1,9999,King_Mackerel,01-03-03,30-04-03,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2003,3,MS,9999,1,9999,King_Mackerel,01-05-03,30-06-03,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2003,4,MS,9999,1,9999,King_Mackerel,01-07-03,31-08-03,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2003,5,MS,9999,1,9999,King_Mackerel,01-09-03,31-10-03,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2003,6,MS,9999,1,9999,King_Mackerel,01-11-03,31-12-03,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2004,1,MS,9999,1,9999,King_Mackerel,01-01-04,29-02-04,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2004,2,MS,9999,1,9999,King_Mackerel,01-03-04,30-04-04,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2004,3,MS,9999,1,9999,King_Mackerel,01-05-04,30-06-04,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2004,4,MS,9999,1,9999,King_Mackerel,01-07-04,31-08-04,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2004,5,MS,9999,1,9999,King_Mackerel,01-09-04,31-10-04,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2004,6,MS,9999,1,9999,King_Mackerel,01-11-04,31-12-04,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2005,1,MS,9999,1,9999,King_Mackerel,01-01-05,28-02-05,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2005,2,MS,9999,1,9999,King_Mackerel,01-03-05,30-04-05,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2005,3,MS,9999,1,9999,King_Mackerel,01-05-05,30-06-05,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2005,4,MS,9999,1,9999,King_Mackerel,01-07-05,31-08-05,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2005,5,MS,9999,1,9999,King_Mackerel,01-09-05,31-10-05,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2005,6,MS,9999,1,9999,King_Mackerel,01-11-05,31-12-05,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2006,1,MS,9999,1,9999,King_Mackerel,01-01-06,28-02-06,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2006,2,MS,9999,1,9999,King_Mackerel,01-03-06,30-04-06,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2006,3,MS,9999,1,9999,King_Mackerel,01-05-06,30-06-06,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2006,4,MS,9999,1,9999,King_Mackerel,01-07-06,31-08-06,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2006,5,MS,9999,1,9999,King_Mackerel,01-09-06,31-10-06,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2006,6,MS,9999,1,9999,King_Mackerel,01-11-06,31-12-06,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2007,1,MS,9999,1,9999,King_Mackerel,01-01-07,28-02-07,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2007,2,MS,9999,1,9999,King_Mackerel,01-03-07,30-04-07,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2007,3,MS,9999,1,9999,King_Mackerel,01-05-07,30-06-07,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2007,4,MS,9999,1,9999,King_Mackerel,01-07-07,31-08-07,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2007,5,MS,9999,1,9999,King_Mackerel,01-09-07,31-10-07,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2007,6,MS,9999,1,9999,King_Mackerel,01-11-07,31-12-07,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2008,1,MS,9999,1,9999,King_Mackerel,01-01-08,29-02-08,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2008,2,MS,9999,1,9999,King_Mackerel,01-03-08,30-04-08,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2008,3,MS,9999,1,9999,King_Mackerel,01-05-08,30-06-08,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2008,4,MS,9999,1,9999,King_Mackerel,01-07-08,31-08-08,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2008,5,MS,9999,1,9999,King_Mackerel,01-09-08,31-10-08,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2008,6,MS,9999,1,9999,King_Mackerel,01-11-08,31-12-08,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2009,1,MS,9999,1,9999,King_Mackerel,01-01-09,28-02-09,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2009,2,MS,9999,1,9999,King_Mackerel,01-03-09,30-04-09,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2009,3,MS,9999,1,9999,King_Mackerel,01-05-09,30-06-09,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2009,4,MS,9999,1,9999,King_Mackerel,01-07-09,31-08-09,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2009,5,MS,9999,1,9999,King_Mackerel,01-09-09,31-10-09,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2009,6,MS,9999,1,9999,King_Mackerel,01-11-09,31-12-09,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2010,1,MS,9999,1,9999,King_Mackerel,01-01-10,28-02-10,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2010,2,MS,9999,1,9999,King_Mackerel,01-03-10,30-04-10,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2010,3,MS,9999,1,9999,King_Mackerel,01-05-10,30-06-10,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2010,4,MS,9999,1,9999,King_Mackerel,01-07-10,31-08-10,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2010,5,MS,9999,1,9999,King_Mackerel,01-09-10,31-10-10,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2010,6,MS,9999,1,9999,King_Mackerel,01-11-10,31-12-10,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2011,1,MS,9999,1,9999,King_Mackerel,01-01-11,28-02-11,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2011,2,MS,9999,1,9999,King_Mackerel,01-03-11,30-04-11,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2011,3,MS,9999,1,9999,King_Mackerel,01-05-11,30-06-11,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2011,4,MS,9999,1,9999,King_Mackerel,01-07-11,31-08-11,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2011,5,MS,9999,1,9999,King_Mackerel,01-09-11,31-10-11,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2011,6,MS,9999,1,9999,King_Mackerel,01-11-11,31-12-11,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2012,1,MS,9999,1,9999,King_Mackerel,01-01-12,29-02-12,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2012,2,MS,9999,1,9999,King_Mackerel,01-03-12,30-04-12,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2012,3,MS,9999,1,9999,King_Mackerel,01-05-12,30-06-12,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2012,4,MS,9999,1,9999,King_Mackerel,01-07-12,31-08-12,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2012,5,MS,9999,1,9999,King_Mackerel,01-09-12,31-10-12,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2012,6,MS,9999,1,9999,King_Mackerel,01-11-12,31-12-12,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2013,1,MS,9999,1,9999,King_Mackerel,01-01-13,28-02-13,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2013,2,MS,9999,1,9999,King_Mackerel,01-03-13,30-04-13,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2013,3,MS,9999,1,9999,King_Mackerel,01-05-13,30-06-13,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2013,4,MS,9999,1,9999,King_Mackerel,01-07-13,31-08-13,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2013,5,MS,9999,1,9999,King_Mackerel,01-09-13,31-10-13,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2013,6,MS,9999,1,9999,King_Mackerel,01-11-13,31-12-13,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2014,1,MS,9999,1,9999,King_Mackerel,01-01-14,28-02-14,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2014,2,MS,9999,1,9999,King_Mackerel,01-03-14,30-04-14,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2014,3,MS,9999,1,9999,King_Mackerel,01-05-14,30-06-14,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2014,4,MS,9999,1,9999,King_Mackerel,01-07-14,31-08-14,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2014,5,MS,9999,1,9999,King_Mackerel,01-09-14,31-10-14,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2014,6,MS,9999,1,9999,King_Mackerel,01-11-14,31-12-14,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2015,1,MS,9999,1,9999,King_Mackerel,01-01-15,28-02-15,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2015,2,MS,9999,1,9999,King_Mackerel,01-03-15,30-04-15,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2015,3,MS,9999,1,9999,King_Mackerel,01-05-15,30-06-15,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2015,4,MS,9999,1,9999,King_Mackerel,01-07-15,31-08-15,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2015,5,MS,9999,1,9999,King_Mackerel,01-09-15,31-10-15,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2015,6,MS,9999,1,9999,King_Mackerel,01-11-15,31-12-15,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2016,1,MS,9999,1,9999,King_Mackerel,01-01-16,29-02-16,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2016,2,MS,9999,1,9999,King_Mackerel,01-03-16,30-04-16,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2016,3,MS,9999,1,9999,King_Mackerel,01-05-16,30-06-16,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2016,4,MS,9999,1,9999,King_Mackerel,01-07-16,31-08-16,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2016,5,MS,9999,1,9999,King_Mackerel,01-09-16,31-10-16,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2016,6,MS,9999,1,9999,King_Mackerel,01-11-16,31-12-16,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,1,MS,9999,1,9999,King_Mackerel,01-01-17,28-02-17,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,2,MS,9999,1,9999,King_Mackerel,01-03-17,19-03-17,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,2,MS,9999,1,9999,King_Mackerel,20-03-17,30-04-17,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,3,MS,9999,1,9999,King_Mackerel,01-05-17,30-06-17,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,4,MS,9999,1,9999,King_Mackerel,01-07-17,31-08-17,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,5,MS,9999,1,9999,King_Mackerel,01-09-17,31-10-17,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
,2017,6,MS,9999,1,9999,King_Mackerel,01-11-17,31-12-17,,2,9999,9999,,9999,,24,2,,9999,,0,,0,0,0,0,,0
